kpp,id,review
KPP Madya Jakarta Utara,25,"Desartono Soetjipto
Local Guide·300 reviews·2,175 photos
9 months ago



(Translated by Google) The Tax Service Office is modern and friendly to its employees …More
1"
KPP Madya Jakarta Utara,26,"doni mariyanto
1 review
7 months ago
(Translated by Google) Good service

(Original)
Pelayanannya baik
1"
KPP Madya Jakarta Utara,27,"abu rijal bahri
1 review
a year ago



(Translated by Google) the phone was too bad it didn't raise that employee

(Original) …More
2
Response from the owner9 months ago
(Translated by Google) Sorry for the inconvenience, sir/madam, the office phone is under maintenance at that time. …More"
KPP Madya Jakarta Utara,28,"Achmad Fauzi
1 review
7 months ago
(Translated by Google) Success continues to move forward ...

(Original)
Sukses terus kpp madju...
1"
KPP Madya Jakarta Utara,29,"putu rabbitz
Local Guide·157 reviews·4 photos
7 months ago
(Translated by Google) Comfortable., clean.,Cozy.,.,.

(Original)
Nyaman., bersih.,Cozy.,.,.
1"
KPP Madya Jakarta Utara,30,"Putri Rengganis Channel
Local Guide·69 reviews·386 photos
7 months ago
(Translated by Google) After service...

(Original)
Pelayanan purna ...
1"
KPP Madya Jakarta Utara,31,"dedy p
1 review
7 months ago
mudah diakses
1"
KPP Madya Jakarta Utara,33,"Ki Tunggulwulung
Local Guide·332 reviews·175 photos
4 years ago
(Translated by Google) TPT on lt2 to the right

(Original)
TPT di lt2 ke kanan
1"
KPP Madya Jakarta Utara,34,"Gaib
1 review
4 years ago



(Translated by Google) there was once a need for this office

(Original) …More
2"
KPP Madya Jakarta Utara,35,"John Gambleh
7 months ago"
KPP Madya Jakarta Utara,36,"Akhfa Mahdi
7 months ago"
KPP Madya Jakarta Utara,37,"Ridwan Sinarto
1 review
3 years ago"
KPP Madya Jakarta Utara,38,"bagus pk2
4 reviews·1 photo
7 months ago"
KPP Madya Jakarta Utara,39,"andy laksana
Local Guide·3 reviews·904 photos
3 months ago"
