kpp,id,review
KPP Pratama Jakarta Pasar Minggu,23,"Tauhid Al Insan
1 review
2 months ago



(Translated by Google) Good, the mosque is available, the toilet is complete, clean, fragrant. The service is good, the employees are friendly. Very very helpful for the layman …More
Like"
KPP Pratama Jakarta Pasar Minggu,24,"Ria Mariana
Local Guide·5 reviews·12 photos
2 weeks ago
NEW



(Translated by Google) For today, there are very many visitors, but I like the service here, it's very friendly …More
Like
Response from the owner2 weeks ago
(Translated by Google) Thank you very much sis! We are happy to serve you well.

(Original) …More"
KPP Pratama Jakarta Pasar Minggu,25,"Ahmad Syaifulloh
1 review
2 months ago



(Translated by Google) The service is very good & satisfying, the officers are also friendly & thorough with information. …More
1"
KPP Pratama Jakarta Pasar Minggu,26,"Pinurba Anandita
Local Guide·132 reviews·702 photos
3 months ago



(Translated by Google) Good service from the gate security, service director, TPT officer. Spacious parking. Free parking and fast service …More
Like"
KPP Pratama Jakarta Pasar Minggu,27,"Soemi Wignyo
7 reviews
3 months ago



(Translated by Google) The employees are friendly and the requirements for printing NPWP are enough to bring an ID card, thank you …More
Like"
KPP Pratama Jakarta Pasar Minggu,28,"Papa Atan
2 reviews·4 photos
2 months ago



(Translated by Google) The service is very satisfying ... from the security guard to the clerk at the counter. Mantaabb DJP. ️ …More
Like"
KPP Pratama Jakarta Pasar Minggu,29,"Aditya Vetto Assegaf
166 reviews
3 months ago



(Translated by Google) Good service, now you have to queue online first during covid …More
Like"
KPP Pratama Jakarta Pasar Minggu,30,"Eka Rafan
1 review
2 months ago



(Translated by Google) The service is professional & very satisfying both in terms of security, cleanliness & playanny, Dr. Kryawanny …More
Like"
KPP Pratama Jakarta Pasar Minggu,31,"Yayang Cahaya
11 reviews·20 photos
3 years ago





(Translated by Google) Alhamdulillah finally appeared in the folder 😂
This photo was taken from the 7th floor …More
2"
KPP Pratama Jakarta Pasar Minggu,33,"Ibnu Abbas
Local Guide·37 reviews·153 photos
4 years ago

















(Translated by Google) I take care of NPWP here.
Very minimal facilities.
To fill out the registration form, you must first photocopy it out, the road to …More
4"
KPP Pratama Jakarta Pasar Minggu,34,"Wulandari Ysm
1 review
4 months ago



(Translated by Google) Please act, there are many who have been thrown for tax problems to the office far away, where it has been closed for a long time …More
3"
KPP Pratama Jakarta Pasar Minggu,35,"Trivena Florentina
Local Guide·137 reviews·628 photos
2 years ago



(Translated by Google) I was at Jagakarsa KPP. The service is good. Very friendly. Explanations obtained can also be accepted. There is also a children's playground for those who bring children who are tired of waiting. Service is quite …More
Like"
KPP Pratama Jakarta Pasar Minggu,36,"Ari M. F.
Local Guide·148 reviews·225 photos
3 years ago



(Translated by Google) Making a new npwp is quite fast, it doesn't arrive in half an hour, just bring a photocopy of your ID card, …More
2
Response from the owner3 years ago
(Translated by Google) Thank you for the review 😊🙏

(Original) …More"
KPP Pratama Jakarta Pasar Minggu,37,"Khucay Fransesco
1 review
2 months ago



(Translated by Google) Good complete facilities, and fast good service

(Original) …More
1"
KPP Pratama Jakarta Pasar Minggu,38,"RR Iding
Local Guide·63 reviews·80 photos
4 months ago



(Translated by Google) Obligation as a tax-abiding citizen to submit the Annual SPT PPH 1770S. …More
Like"
KPP Pratama Jakarta Pasar Minggu,39,"Historia Teller
1 review
3 months ago



(Translated by Google) The service is good, the staff is friendly and agile. Thank you …More
Like"
KPP Pratama Jakarta Pasar Minggu,40,"Mugi Yati
1 review
2 months ago



(Translated by Google) The process is easy because it is guided by the employees. Friendly too …More
Like"
KPP Pratama Jakarta Pasar Minggu,41,"Anindya Bersih Prima
Local Guide·95 reviews·482 photos
a year ago







(Translated by Google) KPP PRATAMA JAKARTA PASAR SINGGU

Sofa Wash | Anindya Bersih Prima …More
Like"
KPP Pratama Jakarta Pasar Minggu,42,"Dini Pane
Local Guide·34 reviews·23 photos
3 months ago



(Translated by Google) The service is friendly, security is friendly, fast, and very helpful …More
Like"
KPP Pratama Jakarta Pasar Minggu,44,"Anisa Dewi
1 review
4 months ago



(Translated by Google) the service is good, the staff is friendly and helpful

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,45,"Aie Vitalloca
6 reviews·1 photo
a year ago







(Translated by Google) I want to ask if you can make a NPWP here

I'm sorry, sir, I came to the tax office on Sunday at Simatupang, but the …More
9
Response from the ownera year ago
(Translated by Google) Making NPWP can be done by coming directly to KPP or online via the link ereg.pajak.go.id, tutorial on how to register NPWP online can be seen at https://youtu.be/NyAoNVVAnTo, thank you …More"
KPP Pratama Jakarta Pasar Minggu,46,"Dahlan Zakaria
Local Guide·212 reviews·743 photos
3 months ago
(Translated by Google) Create E-fin and SPT Report

(Original)
Buat E-fin dan Laporan SPT
Like"
KPP Pratama Jakarta Pasar Minggu,47,"Supriadi Ucup
1 review
2 months ago



(Translated by Google) Satisfactory service. The place is also nice and clean

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,48,"hartiaman
Local Guide·19 reviews·17 photos
a month ago



(Translated by Google) Satisfactory service, friendly staff

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,49,"Andri Bagus Nugroho
1 review
a month ago



(Translated by Google) The staff is good and friendly..

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,50,"Imron
Local Guide·56 reviews·134 photos
a year ago

















(Translated by Google) The waiter is friendly, the place has been marked with a cross. Information regarding taxes is well served.
But please for officers or employees to be reminded or obliged to remind people …More
1
Response from the ownera year ago
(Translated by Google) Thank you very much, sir, for your input, we will remind the officers who guard the integrated service. …More"
KPP Pratama Jakarta Pasar Minggu,51,"Samsuri Samsuri
1 review
2 months ago



(Translated by Google) Good service, friendly. Clean environment

(Original) …More
1"
KPP Pratama Jakarta Pasar Minggu,52,"Hari Prasetyo
Local Guide·132 reviews·77 photos
a year ago



(Translated by Google) At the time of registering online there was a notification that the NPWP would be sent according to the address, but it was not sent, finally I immediately came there and just queued, the card was not printed until 5 …More
Like"
KPP Pratama Jakarta Pasar Minggu,53,"Mustofa Tofa
1 review
2 months ago



(Translated by Google) spacious parking facilities and friendly service.

(Original) …More
1"
KPP Pratama Jakarta Pasar Minggu,55,"Rinna Novieta
1 review
a year ago









(Translated by Google) The locker guards are really friendly ,,
I do not understand how to make NPWP via online, it is accompanied until it's finished. …More
Like"
KPP Pratama Jakarta Pasar Minggu,56,"Miftakhul Arifin
Local Guide·30 reviews·18 photos
2 years ago





(Translated by Google) The more here the better ..
Both in terms of service and facilities …More
Like"
KPP Pratama Jakarta Pasar Minggu,57,"Agus Maulana
1 review
3 months ago



(Translated by Google) Very helpful and good and friendly service

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,58,"Muhammad Athallah Ramadhan
1 review
2 months ago



(Translated by Google) Good, satisfying. Finish quickly

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,59,"New Anggrek
1 review
a month ago



(Translated by Google) Very good and satisfying service

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,60,"ika sagita
Local Guide·60 reviews·589 photos
a year ago



(Translated by Google) Fast service. Free parking. It's just that there are some officers who are a bit cocky. That's normal, but on average the officers are friendly. …More
Like"
KPP Pratama Jakarta Pasar Minggu,61,"Mass Eno Motovlog
4 reviews·3 photos
7 months ago



(Translated by Google) I made online but the card hasn't been sent, it's been more than 1 year …More
Like"
KPP Pratama Jakarta Pasar Minggu,62,"Amin Spd
1 review
2 months ago
(Translated by Google) Good service, great!

(Original)
Pelayanannya bagus, mantap!
Like"
KPP Pratama Jakarta Pasar Minggu,63,"Puppy Yoeningsih
1 review
3 years ago



(Translated by Google) The Jagakarsa KPP service is very unfriendly, I take care of the npwp transfer from 16 October 2018 they say 5 working days have been completed, but today 26 October 2018 is a working day, the letter moved npwp is …More
2"
KPP Pratama Jakarta Pasar Minggu,64,"Idramus Sumardi
5 reviews
a month ago



(Translated by Google) Free parking, all services are free.

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,66,"iyha cavarella
13 reviews
a year ago



(Translated by Google) Phone number is difficult to connect. Service not helpful. But if we have a wrong tax calculation, then we will be chased like fugitives …More
Like"
KPP Pratama Jakarta Pasar Minggu,67,"Andi Dharma
6 reviews
2 months ago
(Translated by Google) Great service fast

(Original)
Mantap pelayanannya cepet
Like"
KPP Pratama Jakarta Pasar Minggu,68,"Muhammad Hanif Nadhif
Local Guide·172 reviews·13 photos
a month ago
(Translated by Google) The service is quite okay

(Original)
Pelayanannya cukup oke
Like"
KPP Pratama Jakarta Pasar Minggu,69,"Zulfikar Kelana
2 reviews
4 years ago



(Translated by Google) The service was very unsatisfactory, the service desk was almost 3/4 empty. Want to take care of the application of fracture due to move to KPP. Everyone who is asked to jutek. Finally, I was told to go to the 6th …More
5"
KPP Pratama Jakarta Pasar Minggu,70,"Ahmad Mukhlasin
1 review
2 months ago
(Translated by Google) Friendly, very easy

(Original)
Ramah, sangat memudahkan
Like"
KPP Pratama Jakarta Pasar Minggu,71,"Joko AR
Local Guide·11 reviews·38 photos
a year ago



(Translated by Google) if you are looking for a photocopy stamp, not far from there there is a cell asih counter, the sale is quite complete …More
Like"
KPP Pratama Jakarta Pasar Minggu,72,"Wibawawan Hendro
Local Guide·38 reviews·188 photos
4 years ago





















(Translated by Google) There is Salahudin Mosque inside the Tax Office of the Primary Tax Office. …More
4"
KPP Pratama Jakarta Pasar Minggu,73,"Hena Yora
Local Guide·67 reviews
3 years ago







(Translated by Google) It is good that our service will be handled by those who previously understood the NPWP so that they can understand that the security guards are also friendly Mao helps with the questions I ask …More
Like
Response from the owner3 years ago
(Translated by Google) Thank you for the review 🙏😊

(Original) …More"
KPP Pratama Jakarta Pasar Minggu,74,"Hendra Bayu Suharso
Local Guide·35 reviews·9 photos
3 years ago



(Translated by Google) Send a letter asking for a telephone but the number 7816131 is always a busy tone whatever time. Call 6 am 9 am 12:30 pm 2 pm just the same. Does not make sense. Where are the phones always busy even before office …More
6"
KPP Pratama Jakarta Pasar Minggu,75,"Ambo Masse
2 reviews
5 months ago



(Translated by Google) How do you make a NPWP password?

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,77,"sarni sarni
1 review
4 months ago



(Translated by Google) Thank you for the service👍

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,78,"Rafi Andika
1 review
4 months ago
(Translated by Google) Fast and satisfying service

(Original)
Pelayanan cepat dan memuaskan
Like"
KPP Pratama Jakarta Pasar Minggu,79,"Sulistia Prijayanti
4 reviews
3 years ago



(Translated by Google) The service is long .. Jutekk is not friendly .. really slow .. Come in the morning ""because time is still chasing .. Until 12.30 it is still not finished .. just make Npwp this much .. …More
Like"
KPP Pratama Jakarta Pasar Minggu,80,"aris nugroho
4 reviews
4 months ago
(Translated by Google) Good and satisfying service

(Original)
Pelayanan baik dan memuaskan
Like"
KPP Pratama Jakarta Pasar Minggu,81,"WowKarin
Local Guide·41 reviews·9 photos
3 months ago



(Translated by Google) The officers are responsive and friendly

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,82,"muhammad sulton Aminudin
Local Guide·27 reviews·24 photos
3 years ago











(Translated by Google) Not fit too with one star ..
The problem is the service is slow and unclear
I've been taking care of taxes from morning to noon but it's not done yet .. …More
Like"
KPP Pratama Jakarta Pasar Minggu,83,"Fauzanil Zaki
1 review
2 years ago



(Translated by Google) Yesterday came here for efin activation. Professional and fast service, as long as the file is ready from the gas house until 2 minutes is complete …More
1
Response from the owner2 years ago
(Translated by Google) Thank you for coming and review 🙏🏻

(Original) …More"
KPP Pratama Jakarta Pasar Minggu,84,"reinska
2 reviews
2 years ago



(Translated by Google) Kpp is the most chaotic, in August, I take care of the body until now, it hasn't been sent yet, the phone never wants to pick up …More
Like"
KPP Pratama Jakarta Pasar Minggu,85,"Julia Melinda
5 reviews·14 photos
3 years ago



(Translated by Google) Try online .. fast and satisfying service is not complicated. Thank you .. good job * later the card and delivery will be sent 3-4 days via Indonesian post, just wait after that it's FREE …More
3"
KPP Pratama Jakarta Pasar Minggu,86,"BAMBANG SUGIYATMOKO
2 reviews
5 years ago



(Translated by Google) Please telephone from us at the community service ... I want to ask about the NPWP problem which is not active and must be reactivated to the registered kpp office. Because I moved the address to Lampung, please …More
2"
KPP Pratama Jakarta Pasar Minggu,88,"Guna Adiluhur
Local Guide·229 reviews·581 photos
4 years ago







(Translated by Google) Service is still disappointing. We are asked to pay taxes, but we are not given the convenience and services that are worth it. There is a loss of working hours. …More
Like"
KPP Pratama Jakarta Pasar Minggu,89,"Ajeng Anggraeni
2 reviews
3 years ago





(Translated by Google) He said the break time was until 1 o'clock, but getting back and forth from the hourly service session from 1 o'clock to 2 o'clock was not responded, employees were still pacing back and forth discussing lunch he said …More
Like"
KPP Pratama Jakarta Pasar Minggu,90,"jaya hartono
1 review
a month ago



(Translated by Google) very good service 👍👍👍👍👍

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,91,"Fadhil Farhan
8 reviews
3 years ago



(Translated by Google) The KPP office is at least organized and not proper. I compare it with those that are far different, the queues are clearly numbered, there are many counters, and they are fast. This is not clear at all. Disappointed. …More
2
Response from the owner3 years ago
(Translated by Google) Good afternoon Mr. Fadhil for the inconvenience.. Did you not get a queue number when you first arrived?
Sorry, there are 2 offices in this building, namely KPP Pratama Jakarta Pasar …More"
KPP Pratama Jakarta Pasar Minggu,92,"Aerilyn Belvania
1 review
4 years ago



(Translated by Google) The service is really below standard, the officer who serves the validation of the person is very unfriendly to the person ... Phone office also please check, but almost no one has ever raised the service or operator …More
2"
KPP Pratama Jakarta Pasar Minggu,93,"Reza
Local Guide·39 reviews·7 photos
2 years ago



(Translated by Google) For npwp it's fast 15 minutes less for me. Okay. The hope is to pay tax, hopefully the tax money will not be corrupted. …More
Like
Response from the owner2 years ago
(Translated by Google) Thank you for the review sis

(Original) …More"
KPP Pratama Jakarta Pasar Minggu,94,"Amuliary
1 review·4 photos
3 years ago



(Translated by Google) KPP which is a new tax office, the building is good, the services provided are good …More
2"
KPP Pratama Jakarta Pasar Minggu,95,"Mavie Travel
1 review
5 years ago



(Translated by Google) difficult to call promises to send NPWP cards via postal mail until now I have not received from the month of NOVEMBER service is not good sometimes hears the telephone call deliberately on disconnected! ask for help …More
1"
KPP Pratama Jakarta Pasar Minggu,96,"faiz akbar
1 review
a year ago



(Translated by Google) Service through online communication is lacking, because I have not made many calls …More
Like
Response from the ownera year ago
(Translated by Google) Good afternoon sir, apologize for the inconvenience. To get online services, you can call the wa chat service number according to the service you need. The number can be seen in the following post …More"
KPP Pratama Jakarta Pasar Minggu,97,"Wawan Der
Local Guide·58 reviews·406 photos
3 years ago



(Translated by Google) Much better from time to time, there are many improvements in service both for those who come directly to KPP or online reporting services that continue to be upgraded so that the queue when reporting has been greatly …More
Like"
KPP Pratama Jakarta Pasar Minggu,99,"mardani dani
Local Guide·267 reviews·758 photos
4 years ago
Bagus tempatnya
Like"
KPP Pratama Jakarta Pasar Minggu,100,"Desyana Susanti
1 review
a month ago
(Translated by Google) Easy transportation access

(Original)
Akses transportasinya mudah
Like"
KPP Pratama Jakarta Pasar Minggu,101,"Dea Alfi Fauzan
2 reviews
2 months ago
(Translated by Google) Best

(Original)
Terbaik
Like"
KPP Pratama Jakarta Pasar Minggu,102,"Sefia Khz
3 reviews
3 years ago



(Translated by Google) The tax service office is very bad, especially when making an npwp at counter 2, just fire it, the person who lost my file, isn't it my responsibility to be told to wait a long time …More
Like"
KPP Pratama Jakarta Pasar Minggu,103,"lela angraini
8 reviews
3 years ago



(Translated by Google) Resting on Fridays from 12 less to 1.30 I waited a long time. The number of staff is not comparable to the counter. …More
Like"
KPP Pratama Jakarta Pasar Minggu,104,"zidan kurniawans
13 reviews·3 photos
11 months ago



(Translated by Google) Please allow me to ask for the e-mail of this KPP, I want to activate EFIN …More
Like"
KPP Pratama Jakarta Pasar Minggu,105,"Fentia Nurmaya
1 review·6 photos
a year ago



(Translated by Google) Why did I turn off my phone? How is the ministry? I want to ask for efin …More
Like"
KPP Pratama Jakarta Pasar Minggu,106,"Januar Pradana
5 reviews·1 photo
a month ago
(Translated by Google) Quick friendly ..

(Original)
Cepat ramah..
Like"
KPP Pratama Jakarta Pasar Minggu,107,"Mr. Top
2 reviews
2 years ago



(Translated by Google) The service is satisfying. People who came directly were welcomed by the queue regulator and to the designated counter. …More
Like"
KPP Pratama Jakarta Pasar Minggu,108,"Eka Asri
1 review
2 years ago









(Translated by Google) I called from a busy day
Please answer, is the Sunday Market KPP open tomorrow?
For working hours from what time to what time …More
Like"
KPP Pratama Jakarta Pasar Minggu,110,"parlapo tuak
1 review·1 photo
8 years ago



(Translated by Google) pratama jakarta cilandak tax office oversees the taxpayers of one cilandak sub-district consisting of lebak bulus kelurahan, pondok gourd, west cilandak, south cipete and south gandaria …More
Like"
KPP Pratama Jakarta Pasar Minggu,111,"Triska Sarwono
143 reviews·7 photos
4 years ago



(Translated by Google) The EFIN queues are served quickly. Unfortunately the building is less comfortable, the air conditioner is hot and does not provide a photocopy place …More
Like"
KPP Pratama Jakarta Pasar Minggu,112,"Sarah Wulan
Local Guide·319 reviews·138 photos
4 years ago



(Translated by Google) It's kind of funny huh, again queuing to make npwp suddenly turn off the lights and finally the work is postponed. Do you really use a generator? …More
1"
KPP Pratama Jakarta Pasar Minggu,113,"ADI SUSENO
10 reviews·15 photos
a year ago



(Translated by Google) Do you want to ask what is the place for making NPWP for kel ciganjur kec jagakarsa, …More
Like"
KPP Pratama Jakarta Pasar Minggu,114,"Abdul Hadi
1 review·6 photos
3 months ago
(Translated by Google) The service is great

(Original)
Pelayanan nya mantap
Like"
KPP Pratama Jakarta Pasar Minggu,115,"wisnu armadi
2 reviews
2 years ago



(Translated by Google) Can NPWP cards that have been registered online and registered can be collected directly at the registered office? …More
3"
KPP Pratama Jakarta Pasar Minggu,116,"PIC Consulting
1 review
4 years ago



(Translated by Google) the service is less than satisfying. we take care of the SKB very difficult. it should be a taxpayer right …More
1"
KPP Pratama Jakarta Pasar Minggu,117,"Abdul Azis
Local Guide·145 reviews·271 photos
5 years ago



(Translated by Google) Call here to finish off the credit, he lifts up, 100: 1 he picks up, once I pick up my NPWP, I don't need to arrive at home 😑😑 …More
Like"
KPP Pratama Jakarta Pasar Minggu,118,"Andam Annisa
1 review
3 years ago



(Translated by Google) Reprint npwp and manage efin quickly and easily. Thank you friends, Tax Service. …More
Like"
KPP Pratama Jakarta Pasar Minggu,119,"sky nen
6 reviews·97 photos
a year ago



(Translated by Google) Good service, friendly and polite, good for kpp jagakarsa👍👍👍👍👍 …More
Like"
KPP Pratama Jakarta Pasar Minggu,121,"Jhae Chenchen
1 review
2 months ago
(Translated by Google) very good

(Original)
sangat baik
Like"
KPP Pratama Jakarta Pasar Minggu,122,"ZamZam cHannel
Local Guide·79 reviews·181 photos
3 years ago



(Translated by Google) Just make a npwp for more than 3 hours, I don't recommend coming in the afternoon really …More
Like"
KPP Pratama Jakarta Pasar Minggu,123,"Akun Baru
1 review
3 years ago



(Translated by Google) The customer service is always busy. How do you want to take care of this npwp? Bad service …More
1"
KPP Pratama Jakarta Pasar Minggu,124,"Araa Syarah
2 reviews
3 years ago



(Translated by Google) Good afternoon, I want to ask, if I have registered online, when I get proof of electronic receipt, what is the next electronic receipt, thank you …More
Like
Response from the owner3 years ago
(Translated by Google) Good afternoon Madam, then all you have to do is wait for the NPWP card to be sent to the address at the time of registration. Thank you 😊 …More"
KPP Pratama Jakarta Pasar Minggu,125,"Nur Hanifah
1 review
8 months ago



(Translated by Google) Fast and clear service, success always

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,126,"dery dermawan
Local Guide·10 reviews·8 photos
a year ago



(Translated by Google) The service is friendly, kind, and agile..

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,127,"Merry Christiana Natalia
Local Guide·27 reviews
a year ago



(Translated by Google) The place is comfortable and the counter clerk is kind & friendly …More
Like"
KPP Pratama Jakarta Pasar Minggu,128,"Indrawan Saputra
Local Guide·1,589 reviews·3,821 photos
4 years ago



(Translated by Google) Other KPP on TB Road. Simatupang :)

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,129,"AINUL YAKIN
Local Guide·502 reviews·3,269 photos
4 years ago



(Translated by Google) At the KPP, the queues are very long, very long, the number of ticket window officers is not proportional to those who want to report …More
Like"
KPP Pratama Jakarta Pasar Minggu,130,"Ichsan “Mbah Tua Metal” Hudoyo
Local Guide·242 reviews·37 photos
2 years ago



(Translated by Google) Is there a trolley in the tax office to bring the file to the 6th floor or there is a party from the tax office volunteering to help …More
Like"
KPP Pratama Jakarta Pasar Minggu,132,"Meisi Maharani
1 review
2 months ago
(Translated by Google) Really good

(Original)
Mantul
Like"
KPP Pratama Jakarta Pasar Minggu,133,"albises alhamdulillahbisasukses
1 review·6 photos
5 years ago



(Translated by Google) if efin not able to be online? msksh already have a TIN but can't get the Efin yet …More
Like"
KPP Pratama Jakarta Pasar Minggu,134,"Aubrey Bhrawardhana
1 review
6 years ago



(Translated by Google) I contacted this Tax Office (Pasar Minggu KPP), it was hard to ask forgiveness, the phone was not picked up ... …More
Like"
KPP Pratama Jakarta Pasar Minggu,135,"hendi putra
5 reviews
4 years ago



(Translated by Google) Come at 8.30. It's ready. For making new NPWP.

(Original) …More
Like"
KPP Pratama Jakarta Pasar Minggu,136,"Amuliary
Local Guide·71 reviews·222 photos
3 years ago
(Translated by Google) Finally, there's Google

(Original)
Akhirnya ada d google yah
Like"
KPP Pratama Jakarta Pasar Minggu,137,"Errol Lantang
Local Guide·127 reviews·281 photos
3 years ago



(Translated by Google) Super fast service, replace the missing NPWP in less than 5 minutes. …More
1"
KPP Pratama Jakarta Pasar Minggu,138,"hanif nur anisa
3 reviews
3 months ago
(Translated by Google) great service👍

(Original)
pelayanan mantap👍
Like"
KPP Pratama Jakarta Pasar Minggu,139,"Krisandria Rahayu
2 reviews
3 years ago



(Translated by Google) The office joins the Sunday market office, for the workspace of its employees in the basement, floors 6, 7, 8 …More
Like"
KPP Pratama Jakarta Pasar Minggu,140,"Wandy Doank
Local Guide·29 reviews·4 photos
5 years ago



(Translated by Google) I have called several times and no one has picked up the phone, I suggest that the telephone operator be added so that he can answer all incoming calls. …More
Like"
KPP Pratama Jakarta Pasar Minggu,141,"Eka Pujiati
5 reviews
3 years ago



(Translated by Google) Npwp online, there is no information, what is it, received or rejected, you've been waiting for 1 month, what do you think? …More
Like
Response from the owner3 years ago
(Translated by Google) Good afternoon, Mrs. Eka, you can tell us your full name, ID card number and complete address when registering online to our email kppjktpasarminggu@gmail.com or you can contact the service department at number …More"
KPP Pratama Jakarta Pasar Minggu,143,"Agung Mukti Wibowo
2 reviews·4 photos
3 years ago



(Translated by Google) I want to make an NPWP but can I get a receipt or not? Regional ID card …More
1"
KPP Pratama Jakarta Pasar Minggu,144,"Cecep Suherman
1 review
3 years ago



(Translated by Google) The phone number keeps busy. The online NPWP doesn't work, there's no information …More
3"
KPP Pratama Jakarta Pasar Minggu,145,"Annisa Sholeha
1 review
2 years ago





(Translated by Google) How to request an efin code.
Do you have to go to the tax office or not …More
Like"
