kpp,id,review
KPP Pratama Jakarta Tanah Abang Tiga,12,"Mamied Cool
Local Guide·81 reviews·235 photos
3 years ago



(Translated by Google) Please stick to the cleanliness of the toilet and clean the neat cleaning tools in the sanitor's place so that it doesn't get dirty thanks …More
1
Response from the owner3 years ago
(Translated by Google) Thank you for the advice and input. Will be our concern for the future. …More"
KPP Pratama Jakarta Tanah Abang Tiga,13,"I gusti Rendra
1 review
3 years ago



(Translated by Google) Bad service. Handle only one client until two hours. There is no allowance for other lines …More
1
Response from the owner2 years ago
(Translated by Google) Sorry for the inconvenience. We will improve again for future services, and thank you for your input. For more information, please contact the office phone at 021-31925571 or WhatsApp 08966 1500 200 …More"
KPP Pratama Jakarta Tanah Abang Tiga,14,"Deja Vu
Local Guide·1,694 reviews·37,383 photos
5 years ago



(Translated by Google) KPP which oversees the Benhil and Gelora villages. THE Motto is VALUED: Integrity & Serve with Sincere ... …More
2
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,15,"RWS Channel
Local Guide·71 reviews·244 photos
a year ago



(Translated by Google) The place is clean, cool comfortable. The waiter is also kind and friendly. …More
Like
Response from the ownera year ago
(Translated by Google) Thank you sis for coming and carrying out tax obligations at KPP Pratama Jakarta Tanah Abang Tiga. …More"
KPP Pratama Jakarta Tanah Abang Tiga,16,"ananda widyantoro
Local Guide·40 reviews·37 photos
4 years ago
(Translated by Google) Take care of PKP first ...

(Original)
Ngurus PKP dulu..
1
Response from the owner3 years ago
(Translated by Google) Thank you for coming and carrying out your tax obligations at KPP Pratama Tanah Abang Tiga. For more information, please contact 021-31925527 …More"
KPP Pratama Jakarta Tanah Abang Tiga,17,"sofian akoe
Local Guide·159 reviews·564 photos
2 years ago



(Translated by Google) wow ... the appearance of a new face, cool ..., all plynya smkin prime. …More
Like
Response from the owner2 years ago
(Translated by Google) Thank you Sis for your assessment. Hopefully we can continue to improve Services to Taxpayers * KMA …More"
KPP Pratama Jakarta Tanah Abang Tiga,18,"Catrine Tanudharma
1 review
4 years ago



(Translated by Google) counters are many but there are no officers. dtanya officer unfriendly when asked …More
1
Response from the owner3 years ago
(Translated by Google) Sorry for the inconvenience at KPP Pratama Tanah Abang Tiga. We will continue to try to improve ourselves. For more information, please contact 021-31925527 …More"
KPP Pratama Jakarta Tanah Abang Tiga,19,"dekizzy
Local Guide·276 reviews·107 photos
5 years ago



(Translated by Google) Services must be improved starting from queue management, facilities etc. …More
1
Response from the owner2 years ago
(Translated by Google) Thank you very much for the input, we will consider it for the future, thank you for coming and carrying out the tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account …More"
KPP Pratama Jakarta Tanah Abang Tiga,20,"Quinsha Network
Local Guide·315 reviews·365 photos
5 years ago



(Translated by Google) From 8 counters, there are only 2 officers

(Original) …More
3
Response from the owner2 years ago
(Translated by Google) Sorry for the inconvenience, sis. The number of officers at the counter is adjusted to the number of queues of taxpayers. If there are more and more taxpayers, we will add more officers at the ticket window. For …More"
KPP Pratama Jakarta Tanah Abang Tiga,22,"Hasan Shahab
Local Guide·42 reviews·18 photos
6 years ago
(Translated by Google) Take care of the tax does not take long ..

(Original)
Urus pajak ga pake lama..
2
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,23,"Vanjj Fahrand
Local Guide·44 reviews·70 photos
4 years ago



(Translated by Google) convenient place for wp, friendly and fast service

(Original) …More
Like
Response from the owner3 years ago
(Translated by Google) Thank you for coming and carrying out your tax obligations at KPP Pratama Tanah Abang Tiga. For more information, please contact 021-31925527 …More"
KPP Pratama Jakarta Tanah Abang Tiga,24,"Medi Utomo
Local Guide·50 reviews·219 photos
3 years ago



(Translated by Google) The waiting room is comfortable .... cool

(Original) …More
2
Response from the owner3 years ago
(Translated by Google) Thank you for coming and carrying out your tax obligations at KPP Pratama Tanah Abang Tiga. For more information, please contact 021-31925527 …More"
KPP Pratama Jakarta Tanah Abang Tiga,25,"Desrizal
Local Guide·100 reviews·236 photos
6 years ago



(Translated by Google) The process is fast and there is free coffee

(Original) …More
2
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,26,"Hilal Febri
1 review
3 years ago
Tempat nya bagus..
Like
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,27,"Enjun Jujun
Local Guide·61 reviews·52 photos
5 years ago
(Translated by Google) Good and fast service

(Original)
Pelayanan baik dan cepat
Like
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,28,"Salman Al Farisi
Local Guide·59 reviews·76 photos
5 years ago
(Translated by Google) Okay

(Original)
Oke
Like
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,29,"alex Salim
Local Guide·536 reviews·348 photos
6 years ago
(Translated by Google) center

(Original)
pusat
Like
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,30,"Fahmy Hajry
2 reviews·1 photo
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571 (WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,31,"Johan Yazid
Local Guide·28 reviews·1 photo
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further updates on taxation information, please visit our following social media: …More"
KPP Pratama Jakarta Tanah Abang Tiga,33,"alfonso fernando Hutapea
3 reviews
6 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,34,"aa muhyi
6 reviews·1 photo
5 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,35,"Ruddi Mohd
Local Guide·889 reviews·572 photos
4 years ago
Response from the owner3 years ago
(Translated by Google) Thank you for coming and carrying out your tax obligations at KPP Pratama Tanah Abang Tiga. For more information, please contact 021-31925527 …More"
KPP Pratama Jakarta Tanah Abang Tiga,36,"johni irawan
1 review
5 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,37,"Alfian Syihab
3 months ago
Response from the owner3 months ago
(Translated by Google) Thank you for the review sis. And thank you for carrying out your tax obligations at the KPP Pratama Jakarta Tanah Abang Tiga ^KMA …More"
KPP Pratama Jakarta Tanah Abang Tiga,38,"Christian Luther
3 years ago
Response from the owner3 years ago
(Translated by Google) Thank you for coming and carrying out your tax obligations at KPP Pratama Tanah Abang Tiga. For more information, please contact 021-31925527 …More"
KPP Pratama Jakarta Tanah Abang Tiga,39,"teman diklat
1 review
3 months ago
Response from the ownera month ago
(Translated by Google) Thank you friend for the review

(Original) …More"
KPP Pratama Jakarta Tanah Abang Tiga,40,"Andy Kurniawan
5 photos
6 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,41,"Yudiar hdl
1 review
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information, you can contact the Account Representative, or call the Office at 021-31925571 or can leave a …More"
KPP Pratama Jakarta Tanah Abang Tiga,42,"Astrid Ika Carolina
Local Guide·2 reviews·49 photos
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for the five-star Brother Astrid. Good luck always 🙏 * KMA …More"
KPP Pratama Jakarta Tanah Abang Tiga,44,"andy laksana
Local Guide·3 reviews·904 photos
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out tax obligations at Jakarta Tanah Abang Tiga KPP Pratama. For further information please contact the Account Representative or telephone the office at 021-31925571 and WhatsApp at …More"
KPP Pratama Jakarta Tanah Abang Tiga,45,"Ari Idrianto
Local Guide·38 reviews·14 photos
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP Pratama * KMA …More"
KPP Pratama Jakarta Tanah Abang Tiga,46,"aldiansah valentino
63 reviews·65 photos
4 years ago
Response from the owner3 years ago
(Translated by Google) Thank you for coming and carrying out your tax obligations at KPP Pratama Tanah Abang Tiga. For more information, please contact 021-31925527 …More"
KPP Pratama Jakarta Tanah Abang Tiga,47,"Catur Wisnu
5 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,48,"Catherine Situmorang
3 months ago
Response from the owner3 months ago
(Translated by Google) Thank you sis ^KMA

(Original)
Makasih kak ^KMA"
KPP Pratama Jakarta Tanah Abang Tiga,49,"RK Channel 2
6 reviews·7 photos
3 years ago
Response from the owner3 years ago
(Translated by Google) Thank you

(Original)
Terimakasih"
KPP Pratama Jakarta Tanah Abang Tiga,50,"Gunung S Anom H
Local Guide·15 reviews·52 photos
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming to Jakarta Tanah Abang Tiga KPP Pratama and carrying out its tax obligations. For further information please contact the Account Representative or telephone the office at 021-31925571, WhatsApp at …More"
KPP Pratama Jakarta Tanah Abang Tiga,51,"Achmad Yani
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out tax obligations at Jakarta Tanah Abang Tiga KPP Pratama. For further information, please contact our Account Representative or call the office at 021-31925571 or WhatsApp at …More"
KPP Pratama Jakarta Tanah Abang Tiga,52,"Razi Subhan
2 reviews·4 photos
5 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
KPP Pratama Jakarta Tanah Abang Tiga,53,"Dewi Mettasari
Local Guide·61 reviews·19 photos
2 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP Pratama * KMA …More"
KPP Pratama Jakarta Tanah Abang Tiga,55,"Rizky Alamsyah
Local Guide·5 reviews·15 photos
6 years ago
Response from the owner2 years ago
(Translated by Google) Thank you for coming and carrying out its tax obligations at the Jakarta Tanah Abang Tiga KPP. For further information please contact your Account Representative or telephone the office at 021-31925571, WhatsApp 08966 …More"
