kpp,id,review
KPP Pratama Jakarta Setiabudi Tiga,18,"Chintya Debby
4 reviews
3 months ago



(Translated by Google) The place is clean, comfortable, the staff is professional …More
Like"
KPP Pratama Jakarta Setiabudi Tiga,19,"Medya Karla
2 reviews
3 months ago



(Translated by Google) fast service and friendly staff

(Original) …More
Like"
KPP Pratama Jakarta Setiabudi Tiga,20,"agus supriyanto
Local Guide·63 reviews·32 photos
a month ago
(Translated by Google) Very good service

(Original)
Layanan sangat baik
Like"
KPP Pratama Jakarta Setiabudi Tiga,22,"Harjuna Putra
2 reviews
4 months ago



(Translated by Google) Very supportive staff explanation

(Original) …More
1"
KPP Pratama Jakarta Setiabudi Tiga,23,"Fina Sherli
1 review
a year ago



(Translated by Google) The purpose of the consultation was that the response actually made me feel uncomfortable, instead I didn't focus on asking what the answer was, as if being told to leave quickly. disappointing …More
2"
KPP Pratama Jakarta Setiabudi Tiga,24,"Aiko Robbi
3 reviews
3 months ago



(Translated by Google) The place is clean, the people are friendly

(Original) …More
Like"
KPP Pratama Jakarta Setiabudi Tiga,25,"Khalisa Zahra Affiati
1 review
3 months ago
(Translated by Google) The service is very friendly!

(Original)
Pelayanannya ramah banget!
1"
KPP Pratama Jakarta Setiabudi Tiga,26,"Nanang Wahyu
13 reviews·4 photos
4 months ago



(Translated by Google) Strategic place, close to public transportation

(Original) …More
Like"
KPP Pratama Jakarta Setiabudi Tiga,27,"Ady Susanto
Local Guide·460 reviews·33 photos
2 weeks ago
NEW
(Translated by Google) Friendly and solutive service

(Original)
Pelayanan ramah dan solutif
Like"
KPP Pratama Jakarta Setiabudi Tiga,28,"Catherine Adviantry
4 reviews·9 photos
4 years ago



(Translated by Google) Slow service not coordinative. Want to print NPWP at 11:30 hours told to wait until 13:00 and then say with ease the engine is broken. Why are you told to wait? …More
1"
KPP Pratama Jakarta Setiabudi Tiga,29,"Kristi Kristi
2 reviews
a year ago



(Translated by Google) The TPT is good, in front of the office there is a fish pond so good mood :) …More
1"
KPP Pratama Jakarta Setiabudi Tiga,30,"Zain Farosdaq
1 review
2 years ago



(Translated by Google) good service room, the service is very fast, just push the queue already immediately called, friendly officers …More
2"
KPP Pratama Jakarta Setiabudi Tiga,31,"Abdul Mughni
3 reviews
a year ago



(Translated by Google) It's very difficult to contact him... making it difficult for WP to carry out obligations.. …More
3"
KPP Pratama Jakarta Setiabudi Tiga,33,"febrian halomoan
2 reviews
4 months ago
(Translated by Google) consultation via wa solutif

(Original)
konsultasi via wa solutif
Like"
KPP Pratama Jakarta Setiabudi Tiga,34,"Ma'arif Abi Panuntun
1 review·1 photo
a year ago
(Translated by Google) The office is good

(Original)
Kantornya bagus
2"
KPP Pratama Jakarta Setiabudi Tiga,35,"rumi djalil
10 reviews·3 photos
3 years ago



(Translated by Google) Making it difficult for WPs who do not have photocopies of ID cards must go out for photocopying. …More
1"
KPP Pratama Jakarta Setiabudi Tiga,36,"Isnaeni Naomi
Local Guide·146 reviews·651 photos
4 years ago



(Translated by Google) The service is fast, the queue is not long, the employees are polite and sweet …More
Like"
KPP Pratama Jakarta Setiabudi Tiga,37,"Muhammad Fadhila
252 reviews·452 photos
4 years ago
(Translated by Google) Org wise pay taxes

(Original)
Org bijak bayar pajak
Like"
KPP Pratama Jakarta Setiabudi Tiga,38,"Wiwi Wiarsih
1 review
5 years ago



(Translated by Google) Very helpful for those who are confused looking for an address ... thank you so much …More
Like"
KPP Pratama Jakarta Setiabudi Tiga,39,"Ina
4 reviews·6 photos
8 months ago
(Translated by Google) The most comfortable office

(Original)
Kantor ternyaman
Like"
KPP Pratama Jakarta Setiabudi Tiga,40,"Lucia Liu
3 reviews
a year ago
(Translated by Google) The phone has never been picked up.

(Original)
Telp ga pernah di angkat.
1"
KPP Pratama Jakarta Setiabudi Tiga,41,"Luther Hugh
Local Guide·105 reviews·5 photos
3 years ago
(Translated by Google) Quite satisfying service

(Original)
Cukup memuaskan pelayanannya
Like"
KPP Pratama Jakarta Setiabudi Tiga,42,"Roomme Thirteen
Local Guide·80 reviews·38 photos
6 years ago



(Translated by Google) Parking area is quite wide, the queue is quite long

(Original) …More
Like"
KPP Pratama Jakarta Setiabudi Tiga,44,"Ardian Yuda
Local Guide·280 reviews·27 photos
9 months ago
Mantab
Like"
KPP Pratama Jakarta Setiabudi Tiga,45,"Mafrio
Local Guide·697 reviews·1,294 photos
2 years ago
Agak sepi
1"
KPP Pratama Jakarta Setiabudi Tiga,46,"muhammad zera
Local Guide·231 reviews·342 photos
5 years ago



(Translated by Google) Very helpful for the South Jakarta area

(Original) …More
1"
KPP Pratama Jakarta Setiabudi Tiga,47,"Yancy Capri
Local Guide·290 reviews·273 photos
6 years ago
(Translated by Google) Fast service

(Original)
Pelayanan cepat
Like"
KPP Pratama Jakarta Setiabudi Tiga,48,"Haris Kurniawan
Local Guide·166 reviews·77 photos
2 years ago
(Translated by Google) Cozy office

(Original)
Kantor yang nyaman
1"
KPP Pratama Jakarta Setiabudi Tiga,49,"Novita Dewi Pratanti
Local Guide·13 reviews·8 photos
2 years ago"
KPP Pratama Jakarta Setiabudi Tiga,50,"Henry Dimas
Local Guide·50 reviews·2 photos
2 years ago"
KPP Pratama Jakarta Setiabudi Tiga,51,"AMEL D
830 reviews·476 photos
5 years ago"
KPP Pratama Jakarta Setiabudi Tiga,52,"Roy Delvin Aritonang
6 years ago"
KPP Pratama Jakarta Setiabudi Tiga,53,"arga hadinata
Local Guide·79 reviews·186 photos
5 months ago"
KPP Pratama Jakarta Setiabudi Tiga,55,"iis risnayati
7 months ago"
KPP Pratama Jakarta Setiabudi Tiga,56,"Fahrur Riza
1 review
4 months ago"
KPP Pratama Jakarta Setiabudi Tiga,57,"Dad's Little Angel
Local Guide·9 reviews·17 photos
2 years ago"
KPP Pratama Jakarta Setiabudi Tiga,58,"Reni Widyastuti
3 months ago"
KPP Pratama Jakarta Setiabudi Tiga,59,"wongkito galoo
2 reviews
3 years ago"
KPP Pratama Jakarta Setiabudi Tiga,60,"Novi Indah Setiowati
Local Guide·55 reviews·1,688 photos
5 years ago"
KPP Pratama Jakarta Setiabudi Tiga,61,"Agus Dwi Yudha
Local Guide·67 reviews·1,329 photos
3 months ago"
KPP Pratama Jakarta Setiabudi Tiga,62,"Adinda DR
3 months ago"
KPP Pratama Jakarta Setiabudi Tiga,63,"Meira Kistin
1 review
11 months ago"
KPP Pratama Jakarta Setiabudi Tiga,64,"PanGeran olGa
Local Guide·7 reviews·2 photos
a year ago"
KPP Pratama Jakarta Setiabudi Tiga,66,"Syahida Amalia
3 months ago"
KPP Pratama Jakarta Setiabudi Tiga,67,"dr. Soeryono
5 years ago"
KPP Pratama Jakarta Setiabudi Tiga,68,"andy laksana
Local Guide·3 reviews·904 photos
2 years ago"
KPP Pratama Jakarta Setiabudi Tiga,69,"ruhiyat zaelani
1 review
3 months ago"
KPP Pratama Jakarta Setiabudi Tiga,70,"Shafnat Fu'aini
Local Guide·12 reviews·13 photos
a year ago"
KPP Pratama Jakarta Setiabudi Tiga,71,"arum puspita tama
1 review
3 months ago"
KPP Pratama Jakarta Setiabudi Tiga,72,"ridho satya
2 reviews
8 months ago"
KPP Pratama Jakarta Setiabudi Tiga,73,"Seka Sembala Affif
4 months ago"
KPP Pratama Jakarta Setiabudi Tiga,74,"Ilham Ramadhan
Local Guide·21 reviews·1 photo
2 years ago"
KPP Pratama Jakarta Setiabudi Tiga,75,"Shari Irish
1 photo
4 months ago"
KPP Pratama Jakarta Setiabudi Tiga,77,"Maulwi Sulaeman
1 review·3 photos
6 years ago"
KPP Pratama Jakarta Setiabudi Tiga,78,"Laudita Savira
3 months ago"
KPP Pratama Jakarta Setiabudi Tiga,79,"Wimba Bagus Nursatria
2 years ago"
KPP Pratama Jakarta Setiabudi Tiga,80,"KPP Pratama Jakarta Setiabudi Tiga
a year ago"
